km_driven,engine,max_power,fuel_Diesel,fuel_LPG,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Third Owner,selling_price
0.0508372111151404,0.2093959731543624,0.1122004357298475,True,False,False,True,False,True,False,450000
0.0508372111151404,0.2513422818791946,0.1658496732026144,False,False,False,True,False,True,False,450000
0.0720195589326808,0.3268456375838926,0.1928104575163399,True,False,False,True,False,False,False,450000
0.0593101502421566,0.6275167785234899,0.184640522875817,True,False,False,True,False,False,False,1200000
0.0381278024246162,0.2932885906040268,0.1791666666666667,True,False,False,True,False,False,False,610000
0.0042360459165517,0.1255033557046979,0.0932461873638344,False,False,False,True,False,False,False,484999
0.0207582772142331,0.1926174496644295,0.0932734204793028,False,False,False,True,False,False,False,275000
0.0135562789562694,0.0577181208053691,0.0394880174291939,False,False,False,True,False,False,False,315000
0.0160981606943743,0.0577181208053691,0.0394880174291939,False,False,False,True,False,False,False,275000
0.0118616911308662,0.1550335570469798,0.0959967320261438,False,False,False,True,False,False,False,290000
0.0135562789562694,0.0577181208053691,0.0059912854030501,False,False,False,True,False,False,False,280000
0.0186400424324791,0.1255033557046979,0.0691721132897603,False,True,False,True,False,False,False,225000
0.0177927485197775,0.1926174496644295,0.1122004357298475,False,False,False,True,False,False,False,455000
0.0190636893888299,0.1550335570469798,0.0959967320261438,False,False,False,True,False,True,False,351000
0.0050833398292533,0.3268456375838926,0.1928104575163399,False,False,False,True,False,True,False,535000
0.0235119824305134,0.1255033557046979,0.0934095860566448,False,False,False,True,False,False,False,175000
0.0260538641686182,0.1922818791946308,0.1363017429193899,False,False,False,True,False,False,False,525000
0.0635466198056646,0.2093959731543624,0.1122004357298475,True,False,False,True,False,False,False,600000
0.0305021572103017,0.1922818791946308,0.1339869281045752,False,False,False,False,False,False,False,565000
0.0288075693848985,0.0577181208053691,0.0367647058823529,False,False,False,True,False,False,True,120000
0.0466007415516323,0.2590604026845637,0.1523148148148148,True,False,False,True,False,False,False,725000
0.0326203919920557,0.1255033557046979,0.0932734204793028,False,False,False,True,False,True,False,185000
0.0423642719881243,0.2093959731543624,0.1557734204793028,True,False,False,True,False,True,False,200000
0.0042360459165517,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,615000
0.0423642719881243,0.1919463087248322,0.1094771241830065,False,False,False,True,False,False,True,270000
0.0148272198253218,0.1922818791946308,0.1369825708061002,False,False,False,True,False,False,False,610000
0.0296548632976001,0.5218120805369127,0.2374727668845316,True,False,False,False,False,True,False,625000
0.0021178111347976,0.1912751677852348,0.1685185185185185,False,False,False,True,False,True,False,400000
0.0160134313031041,0.324496644295302,0.2410130718954248,False,False,False,True,False,False,False,866000
0.0482953293770356,0.393959731543624,0.34640522875817,False,False,False,True,False,False,False,700000
0.0203346302578823,0.1838926174496644,0.0876906318082789,False,False,False,True,False,False,False,300000
0.0423642719881243,0.2620805369127517,0.0986111111111111,True,False,False,True,False,False,False,375000
0.0635466198056646,0.3214765100671141,0.2546840958605664,True,False,False,True,False,True,False,522000
0.0292312163412493,0.2590604026845637,0.15239651416122,True,False,False,True,False,False,False,451999
0.0423642719881243,0.393959731543624,0.286764705882353,False,False,False,True,False,True,False,300000
0.0055069867856041,0.1255033557046979,0.0932461873638344,False,False,False,True,False,False,False,475000
0.025418393734092,0.2093959731543624,0.1516884531590414,True,False,False,True,False,False,False,780000
0.0169454546070759,0.1922818791946308,0.1370915032679738,False,False,False,True,False,False,False,595000
0.0148272198253218,0.1255033557046979,0.0932461873638344,False,False,False,True,False,False,False,440000
0.0296548632976001,0.2808724832214765,0.1388888888888889,True,False,False,True,False,False,True,400000
0.0211819241705839,0.3214765100671141,0.2543572984749456,True,False,False,True,False,False,False,1140000
0.0322556319626377,0.2932885906040268,0.1801742919389978,True,False,False,True,False,False,False,850000
0.0741377937144348,0.2093959731543624,0.1119281045751634,True,False,False,True,True,False,False,370000
0.0105907502618138,0.1258389261744966,0.0931372549019608,False,False,False,True,False,False,False,350000
0.0169454546070759,0.1255033557046979,0.0932461873638344,False,False,False,True,False,True,False,360000
0.027536628515846,0.0577181208053691,0.0367647058823529,False,False,False,True,True,False,False,105000
0.0381278024246162,0.2093959731543624,0.15239651416122,True,False,False,True,False,True,False,625000
0.0338913328611081,0.1550335570469798,0.0797930283224401,False,False,False,True,False,True,False,135000
0.0466007415516323,0.2093959731543624,0.15239651416122,True,False,False,True,False,True,False,700000
0.0005515883371687,0.1926174496644295,0.1467864923747276,False,False,False,True,False,False,False,690000
0.0173691015634267,0.2929530201342282,0.2309368191721133,False,False,False,False,False,False,False,795000
0.0165218076507251,0.393959731543624,0.2865740740740741,False,False,False,False,False,False,False,625000
0.0169454546070759,0.2093959731543624,0.1516884531590414,True,False,False,True,False,False,False,535000
0.0305868866015718,0.6285234899328859,0.3191721132897604,False,False,False,False,False,True,False,975000
0.0211395594749489,0.3936241610738255,0.3123638344226579,False,False,False,True,False,False,False,805000
0.0046596928729025,0.1926174496644295,0.2061546840958606,False,False,False,True,False,False,False,811000
0.0207582772142331,0.3268456375838926,0.1928104575163399,False,False,False,True,False,False,False,375000
0.0402460372063702,0.3936241610738255,0.3123638344226579,False,False,False,True,False,False,False,550000
0.0046596928729025,0.3268456375838926,0.1925381263616558,False,False,False,False,False,False,False,645000
0.0195297010408158,0.2513422818791946,0.1658496732026144,False,False,False,True,False,False,False,599000
0.0076252215673581,0.2929530201342282,0.2273965141612201,False,False,False,False,False,False,False,875000
0.0040894640696543,0.1922818791946308,0.1334422657952069,False,False,False,False,False,False,False,894999
0.0046596928729025,0.1255033557046979,0.0932734204793028,False,False,False,True,False,False,False,175000
0.0102941973923682,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,340000
0.0033887520038501,0.2929530201342282,0.2061546840958606,True,False,False,False,False,False,False,1025000
0.0300785102539509,0.5832214765100671,0.3592047930283225,False,False,False,False,False,False,False,450000
0.0084725154800597,0.2513422818791946,0.1587690631808279,False,False,False,True,False,False,False,850000
0.0423642719881243,0.3268456375838926,0.1928104575163399,True,False,False,True,False,True,False,300000
0.0040242224383763,0.1919463087248322,0.1470588235294118,False,False,False,True,False,False,False,575000
0.0508372111151404,0.2600671140939598,0.0958605664488017,True,False,False,True,False,False,False,160000
0.0155050549554831,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,515000
0.0211819241705839,0.1255033557046979,0.0931372549019608,False,False,False,False,False,True,False,390000
0.0059306337419549,0.1922818791946308,0.1335239651416122,False,False,False,True,False,True,False,550000
0.0169454546070759,0.0577181208053691,0.011437908496732,False,False,False,True,False,True,False,40000
0.0508372111151404,0.2093959731543624,0.1119281045751634,True,False,False,True,False,False,False,220000
0.0296548632976001,0.1922818791946308,0.1339869281045752,False,False,False,True,False,False,False,425000
0.0055069867856041,0.1258389261744966,0.1149237472766884,False,False,False,True,False,False,False,480000
0.025418393734092,0.1922818791946308,0.1339869281045752,False,False,False,True,False,True,False,400000
0.0148272198253218,0.1922818791946308,0.1443355119825708,False,False,False,True,False,False,False,487000
0.0186400424324791,0.1922818791946308,0.1339869281045752,False,False,False,True,False,True,False,386000
0.0508372111151404,0.2916107382550335,0.1830065359477124,False,False,False,True,False,True,False,100000
0.025418393734092,0.2483221476510067,0.1481481481481482,True,False,False,True,False,False,False,300000
0.025418393734092,0.0577181208053691,0.0550108932461873,False,False,False,True,False,False,False,100000
0.0063542806983057,0.1926174496644295,0.1339869281045752,False,False,False,True,False,True,False,450000
0.0381278024246162,0.2093959731543624,0.1122004357298475,True,False,False,True,False,False,False,490000
0.0199109833015315,0.2929530201342282,0.2320261437908497,False,False,False,True,False,True,False,345000
0.0381278024246162,0.1238255033557047,0.074074074074074,False,False,False,True,False,False,False,85000
0.0510913992889509,0.1255033557046979,0.0934095860566448,False,False,False,True,False,True,False,215000
0.0423642719881243,0.3271812080536912,0.1917211328976035,False,False,False,True,False,False,True,320000
0.025418393734092,0.1922818791946308,0.1370915032679738,False,False,False,True,False,True,False,459999
0.036433214599213,0.2406040268456375,0.1367102396514161,False,False,False,True,False,False,False,65000
0.0021178111347976,0.1922818791946308,0.1336056644880174,False,False,False,True,False,False,False,720000
0.0156745137380234,0.2093959731543624,0.1516884531590414,True,False,False,True,False,False,False,800000
0.0059306337419549,0.1929530201342282,0.1394335511982571,False,False,False,True,False,False,False,520000
0.0296548632976001,0.2093959731543624,0.15239651416122,True,False,False,True,False,False,False,580000
0.0211819241705839,0.2929530201342282,0.230119825708061,False,False,False,True,False,False,False,600000
0.025418393734092,0.1926174496644295,0.1470588235294118,False,False,False,True,False,True,False,290000
0.0211819241705839,0.1255033557046979,0.0690631808278867,False,False,False,True,False,False,False,360000
0.0211819241705839,0.1922818791946308,0.1370915032679738,False,False,False,True,False,False,False,550000
0.0296548632976001,0.1922818791946308,0.1363017429193899,False,False,False,True,False,False,False,375000
0.0148272198253218,0.1255033557046979,0.0931372549019608,False,False,False,False,False,False,False,420000
0.0084725154800597,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,550000
0.0084725154800597,0.0577181208053691,0.0394880174291939,False,False,False,True,False,False,False,270000
0.0033040226125799,0.1922818791946308,0.1334422657952069,False,False,False,False,False,False,False,700000
0.0084725154800597,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,500000
0.0063542806983057,0.5218120805369127,0.313562091503268,True,False,False,True,False,False,False,1250000
0.0132923469024629,0.1922818791946308,0.1363017429193899,False,False,False,True,False,True,False,320000
0.0211819241705839,0.2093959731543624,0.1122549019607843,True,False,False,True,False,False,False,700000
0.025418393734092,0.1255033557046979,0.0932461873638344,False,False,False,True,False,False,False,290000
0.0423642719881243,0.3926174496644294,0.286764705882353,False,False,False,False,False,False,False,550000
0.025418393734092,0.1926174496644295,0.1470588235294118,False,False,False,True,False,False,False,265000
0.0021178111347976,0.1922818791946308,0.1369825708061002,False,False,False,False,False,False,False,830000
0.025418393734092,0.5218120805369127,0.313562091503268,True,False,False,True,False,False,False,800000
0.0105907502618138,0.0577181208053691,0.0367647058823529,False,False,False,True,False,True,False,160000
0.0127089850435678,0.0587248322147651,0.0558278867102396,False,False,False,True,False,False,False,335000
0.0338913328611081,0.1926174496644295,0.0931372549019608,False,False,False,True,False,True,False,329000
0.0317730980793541,0.2093959731543624,0.1516884531590414,True,False,False,True,False,False,False,775000
0.0135562789562694,0.1922818791946308,0.1336056644880174,False,False,False,True,False,False,False,524000
0.0169454546070759,0.0577181208053691,0.0394880174291939,False,False,False,True,False,False,False,245000
0.0393987432936686,0.1922818791946308,0.1285403050108932,False,False,False,True,False,True,False,275000
0.025418393734092,0.1909395973154362,0.1522331154684096,False,False,False,True,False,False,False,520000
0.0156745137380234,0.2932885906040268,0.1767429193899782,False,False,False,True,False,False,False,550000
0.0063542806983057,0.2929530201342282,0.2411764705882353,False,False,False,True,False,False,False,910000
0.0338913328611081,0.1926174496644295,0.0932461873638344,False,False,False,True,False,False,False,300000
0.0593101502421566,0.1255033557046979,0.0932461873638344,False,False,False,True,False,False,False,350000
0.0296548632976001,0.6953020134228187,0.3518518518518519,True,False,False,True,False,False,False,900000
0.0508372111151404,0.2916107382550335,0.1830065359477124,True,False,False,True,False,True,False,300000
0.0466007415516323,0.2093959731543624,0.1119281045751634,True,False,False,True,False,True,False,250000
0.0156745137380234,0.3214765100671141,0.2543572984749456,True,False,False,True,False,False,False,1100000
0.0186400424324791,0.0587248322147651,0.0558278867102396,False,False,False,True,False,False,False,270000
0.0338913328611081,0.2093959731543624,0.15239651416122,True,False,False,True,False,False,False,640000
0.0529554458968945,0.5218120805369127,0.2919389978213508,True,False,False,True,False,False,False,650000
0.0057188102637795,0.1919463087248322,0.1094771241830065,False,False,False,True,False,False,False,409999
0.0317730980793541,0.1550335570469798,0.0797930283224401,False,False,False,True,False,False,False,165000
0.0508372111151404,0.2922818791946309,0.1666666666666666,False,False,False,True,False,True,False,80000
0.0508372111151404,0.5218120805369127,0.2919389978213508,True,False,False,True,False,False,False,535000
0.0296548632976001,0.6275167785234899,0.1845588235294117,True,False,False,True,False,False,False,700000
0.0296548632976001,0.2093959731543624,0.1122004357298475,True,False,False,True,False,False,False,550000
0.0063542806983057,0.1929530201342282,0.15239651416122,False,False,False,False,False,False,False,680000
0.0224528650396364,0.1922818791946308,0.1255446623093682,False,False,False,True,False,True,False,200000
0.0508372111151404,0.2093959731543624,0.1122004357298475,True,False,False,True,False,True,False,500000
0.0296548632976001,0.2093959731543624,0.1516884531590414,True,False,False,True,False,False,False,1000000
0.0508372111151404,0.2406040268456375,0.136437908496732,False,False,False,True,False,True,False,110000
0.0423642719881243,0.1922818791946308,0.1285403050108932,False,False,False,True,False,True,False,320000
0.0423642719881243,0.1922818791946308,0.1370098039215686,False,False,False,True,False,False,False,350000
0.0688422067600497,0.2620805369127517,0.1013071895424836,True,False,False,True,False,False,False,170000
0.0165218076507251,0.2590604026845637,0.1523148148148148,True,False,False,True,False,False,False,800000
0.0317730980793541,0.2093959731543624,0.1122004357298475,True,False,False,True,False,False,False,500000
0.0169454546070759,0.2929530201342282,0.2401960784313725,True,False,False,True,False,False,False,1300000
0.0391869198154932,0.3214765100671141,0.2546296296296296,True,False,False,True,False,False,False,530000
0.0669357954564711,0.2093959731543624,0.1122004357298475,True,False,False,True,False,False,False,360000
0.0508372111151404,0.2093959731543624,0.1119281045751634,True,False,False,True,False,False,False,310000
0.0211819241705839,0.2932885906040268,0.1791938997821351,True,False,False,True,False,True,False,725000
0.0466007415516323,0.2093959731543624,0.1119281045751634,True,False,False,True,False,False,False,340000
0.0008468702657452,0.1885906040268456,0.1121187363834422,True,False,False,True,False,True,False,550000
0.0766796754525396,0.7912751677852348,0.3763616557734205,True,False,False,True,False,True,False,1150000
0.0296548632976001,0.1419463087248322,0.0985838779956427,True,False,False,True,False,False,False,380000
0.0381278024246162,0.2932885906040268,0.181917211328976,False,False,False,False,False,True,False,350000
0.0008468702657452,0.1922818791946308,0.1336056644880174,False,False,False,True,False,False,False,610000
0.0084725154800597,0.1922818791946308,0.1370915032679738,False,False,False,True,False,False,False,525000
0.0508372111151404,0.6275167785234899,0.1884531590413943,True,False,False,True,False,False,False,480000
0.0148272198253218,0.6288590604026845,0.1966230936819172,True,False,False,True,False,False,False,780000
0.0338913328611081,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,375000
0.0169454546070759,0.1926174496644295,0.0932734204793028,False,False,False,True,False,False,False,300000
0.0296548632976001,0.2590604026845637,0.1523148148148148,True,False,False,True,True,False,False,500000
0.0518361706382156,0.5218120805369127,0.2374727668845316,True,False,False,True,False,False,False,404000
0.0317730980793541,0.7825503355704697,0.0986111111111111,True,False,False,True,False,False,False,500000
0.0508372111151404,0.1419463087248322,0.0985838779956427,True,False,False,True,False,False,False,350000
0.0169454546070759,0.1909395973154362,0.1522331154684096,False,False,False,True,False,False,False,380000
0.0403307665976404,0.2922818791946309,0.1666666666666666,False,False,False,True,False,False,True,114999
0.0139939062621798,0.1926174496644295,0.1470588235294118,False,False,False,True,False,False,False,335000
0.0267160243613945,0.1922818791946308,0.1339869281045752,False,False,False,False,False,False,False,465000
0.025418393734092,0.2093959731543624,0.15239651416122,True,False,False,True,False,False,False,290000
0.0190636893888299,0.0577181208053691,0.0367647058823529,False,False,False,True,False,True,False,110000
0.0338913328611081,0.5218120805369127,0.286764705882353,True,False,False,True,False,False,True,450000
0.0720195589326808,0.6372483221476509,0.0822440087145969,True,False,False,True,False,True,False,400000
0.0148272198253218,0.0577181208053691,0.0038126361655773,False,False,False,True,False,False,False,220000
0.0148272198253218,0.1922818791946308,0.1339869281045752,False,False,False,True,False,False,False,450000
0.0148272198253218,0.1922818791946308,0.1339869281045752,False,False,False,True,False,False,False,450000
0.0211819241705839,0.1922818791946308,0.1255446623093682,False,False,False,False,False,False,False,290000
0.0084725154800597,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,520000
0.0084725154800597,0.1922818791946308,0.1255446623093682,False,False,False,False,False,False,False,265000
0.0211819241705839,0.1922818791946308,0.1443355119825708,False,False,False,True,False,True,False,330000
0.0211819241705839,0.1922818791946308,0.1443355119825708,False,False,False,True,False,True,False,330000
0.0508372111151404,0.6372483221476509,0.0797930283224401,True,False,False,True,False,False,False,509999
0.0296548632976001,0.324496644295302,0.2410130718954248,False,False,False,True,False,False,False,500000
0.0211819241705839,0.1922818791946308,0.1336056644880174,False,False,False,True,False,False,False,525000
0.0069897511328319,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,675000
0.0296548632976001,0.1922818791946308,0.1285403050108932,False,False,False,True,False,False,False,300000
0.0420935615830161,0.0577181208053691,0.0367647058823529,False,False,False,True,False,True,False,90000
0.0105907502618138,0.2093959731543624,0.1122004357298475,True,False,False,True,False,False,False,650000
0.0296548632976001,0.1922818791946308,0.1443355119825708,False,False,False,True,False,True,False,409000
0.0338913328611081,0.1664429530201342,0.1013071895424836,True,False,False,True,False,True,False,395000
0.0296548632976001,0.1922818791946308,0.1443355119825708,False,False,False,True,False,True,False,400000
0.025418393734092,0.1929530201342282,0.1269063180827886,False,False,False,True,False,False,True,120000
0.0042360459165517,0.1929530201342282,0.1394335511982571,False,False,False,False,False,False,False,645000
0.0338913328611081,0.0577181208053691,0.011437908496732,False,False,False,True,False,False,False,81000
0.0127089850435678,0.2932885906040268,0.1772875816993464,True,False,False,True,False,False,False,1300000
0.0139799259126202,0.2932885906040268,0.1772875816993464,True,False,False,True,False,False,False,1250000
0.0381278024246162,0.2513422818791946,0.1658496732026144,False,False,False,True,False,False,True,535000
0.0339336975567432,0.2808724832214765,0.2061546840958606,True,False,False,True,False,True,False,555000
0.0508372111151404,0.2929530201342282,0.230119825708061,False,False,False,True,False,False,False,725000
0.0169454546070759,0.0587248322147651,0.0558278867102396,False,False,False,True,False,False,False,229999
0.0677830893691727,0.6275167785234899,0.184640522875817,True,False,False,True,False,True,False,800000
0.0199109833015315,0.1255033557046979,0.0932461873638344,False,False,False,True,False,False,False,409999
0.0105907502618138,0.2590604026845637,0.1522331154684096,True,False,False,True,False,False,False,1210000
0.0110143972181646,0.1929530201342282,0.1394335511982571,False,False,False,True,False,False,False,400000
0.012285338087217,0.1885906040268456,0.1121187363834422,True,False,False,True,False,False,False,520000
0.0211819241705839,0.1922818791946308,0.1369825708061002,False,False,False,False,False,False,False,650000
0.0245710998213904,0.2261744966442953,0.1508714596949891,False,False,False,True,False,False,True,325000
0.0508372111151404,0.1922818791946308,0.1443355119825708,False,False,False,False,False,False,False,420000
0.0211819241705839,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,400000
0.0338913328611081,0.1922818791946308,0.1285403050108932,False,False,False,True,True,False,False,254999
0.025418393734092,0.1238255033557047,0.074074074074074,False,False,False,True,True,False,False,65000
0.0152508667816726,0.1255033557046979,0.0932461873638344,False,False,False,True,False,False,False,351000
0.0508372111151404,0.6275167785234899,0.1884531590413943,True,False,False,True,False,False,True,404000
0.0783742632779429,0.2093959731543624,0.1119281045751634,True,False,False,True,False,False,True,185000
0.0211819241705839,0.2808724832214765,0.082516339869281,True,False,False,True,False,False,False,250000
0.0423642719881243,0.1238255033557047,0.074074074074074,False,False,False,True,True,False,False,60000
0.0211819241705839,0.324496644295302,0.2410130718954248,False,False,False,True,False,True,False,500000
0.0338913328611081,0.1255033557046979,0.0934095860566448,False,False,False,True,False,True,False,85000
0.0338913328611081,0.0577181208053691,0.0367647058823529,False,False,False,True,True,False,False,85000
0.0381278024246162,0.2093959731543624,0.1119281045751634,True,False,False,True,True,False,False,265000
0.0686303832818743,0.1255033557046979,0.0906862745098039,False,False,False,True,False,True,False,130000
0.0466007415516323,0.2093959731543624,0.15239651416122,True,False,False,True,False,False,True,480000
0.0508372111151404,0.2093959731543624,0.1149237472766884,True,False,False,True,False,False,True,170000
0.0190636893888299,0.2808724832214765,0.082516339869281,True,False,False,True,False,False,False,275000
0.0381278024246162,0.1255033557046979,0.0934095860566448,False,False,False,True,False,True,False,89000
0.0381278024246162,0.2600671140939598,0.0958605664488017,True,False,False,True,False,True,False,170000
0.0069897511328319,0.1922818791946308,0.210239651416122,False,False,False,True,False,False,False,1090000
0.0283839224285477,0.3214765100671141,0.2543572984749456,True,False,False,False,False,False,False,1100000
0.0220292180832856,0.1922818791946308,0.1334422657952069,False,False,False,True,False,False,False,610000
0.0169454546070759,0.1926174496644295,0.0931372549019608,False,False,False,True,False,False,False,335000
0.0169454546070759,0.1922818791946308,0.1339869281045752,False,False,False,True,False,False,False,434999
0.0055069867856041,0.0587248322147651,0.055718954248366,False,False,False,True,False,False,False,390000
0.0169454546070759,0.1926174496644295,0.1470588235294118,False,False,False,True,False,False,False,325000
0.0042360459165517,0.1926174496644295,0.1115196078431372,False,False,False,True,False,False,False,640000
0.0038123989602009,0.2932885906040268,0.1767429193899782,False,False,False,True,False,False,False,450000
0.0296548632976001,0.2483221476510067,0.0933006535947712,True,False,False,True,False,True,False,400000
0.025418393734092,0.1922818791946308,0.1255446623093682,False,False,False,True,False,False,False,215000
0.0169454546070759,0.2808724832214765,0.1388888888888889,True,False,False,True,False,False,False,570000
0.0393987432936686,0.5218120805369127,0.2919389978213508,True,False,False,True,False,False,False,680000
0.0338913328611081,0.6275167785234899,0.1884531590413943,True,False,False,True,True,False,False,325000
0.0211819241705839,0.1909395973154362,0.0851851851851852,False,False,False,True,False,True,False,150000
0.0288075693848985,0.3936241610738255,0.3123638344226579,False,False,False,False,False,False,False,690000
0.0076252215673581,0.0,0.0127995642701525,False,False,False,True,False,False,False,64000
0.0508372111151404,0.2808724832214765,0.082516339869281,True,False,False,True,False,False,False,250000
0.0148272198253218,0.1255033557046979,0.0934095860566448,False,False,False,True,False,False,False,65000
0.025418393734092,0.2093959731543624,0.1122004357298475,True,False,False,True,False,True,False,550000
0.0296548632976001,0.1922818791946308,0.1255446623093682,False,False,False,True,True,False,False,140000
